_id,idpalabra,letra,palabra,descripcion
14585,14585,Pa,fingido,tlapiktli
14586,14586,Pa,fino,cuechti
14587,14587,Pa,firma,tlaneltiloni
14588,14588,Pa,firma aquí,ma xijkuilo nikan
14589,14589,Pa,firmado,tokayotlilneltili
14590,14590,Pa,firmamento,sitlaltlachtli
14591,14591,Pa,firmar,tokatlalia
14592,14592,Pa,firmemente,tlapaltilistika
14593,14593,Pa,fiscal,tlachixkautli
14594,14594,Pa,fisco ,tlachixkautilistli
14595,14595,Pa,fisica,semanauatilistli
14596,14596,Pa,fisico,semanauatini
14597,14597,Pa,flaco,elhuatotz
14598,14598,Pa,flama,tlemauatl
14599,14599,Pa,flamingo,xochiastatl
14600,14600,Pa,flauta,tlapitsali
14601,14601,Pa,flebotomia,tesokistli
14602,14602,Pa,flecha,mitl
14603,14603,Pa,flechado,tlaminki
14604,14604,Pa,flechar,uitoloua
14605,14605,Pa,flema,alachin
14606,14606,Pa,flojera,achikaualistli
14607,14607,Pa,flojo,achikauaki
14608,14608,Pa,flor de alcatraz,kanauxochitl
14609,14609,Pa,flor de maiz,xiloxochitl
14610,14610,Pa,flor de nochebuena,kuetlaxochit
14611,14611,Pa,flor de orquídea ,akatsauixochitl
14612,14612,Pa,flor de tulipan,xochitolipan
14613,14613,Pa,flor olorosa,kakauaxochitl
14614,14614,Pa,"flor, boton de flor",xochitl
14615,14615,Pa,floreado,xochimoyeuak
14616,14616,Pa,florero,nekokuilotekomatl
14617,14617,Pa,flores,xochimej
14618,14618,Pa,flota de barco,akali semantiuitstli
14619,14619,Pa,foco ,teuilotlauilmeyalotl
14620,14620,Pa,fogon,tlekuili
14621,14621,Pa,follaje,xiuyo
14622,14622,Pa,fonda,tlamaluiloni
14623,14623,Pa,fondo,kueitl
14624,14624,Pa,fondo del mar,auejkapan
14625,14625,Pa,foraneo,sanuitstli
14626,14626,Pa,forcejar,ochtiltia
14627,14627,Pa,foricultor,xochimanki
14628,14628,Pa,forjado,tlapiki
14629,14629,Pa,forjadura,tlapikilistli
14630,14630,Pa,forma,yukayotl
14631,14631,Pa,fornicar,pitsa
14632,14632,Pa,fornido,tlauapautli
14633,14633,Pa,forraje,sakatextli
14634,14634,Pa,forrajero,sakamiyotl
14635,14635,Pa,fortaleza,tolchikaualistli
14636,14636,Pa,forzar,tlachiualtia
14637,14637,Pa,foto,tlatolkuapali
14638,14638,Pa,fotografia,tlatolkuepayotl
14639,14639,Pa,fragancia,kalakilistli
14640,14640,Pa,fragante,auiak
14641,14641,Pa,fragata,akali teyaochiuani
14642,14642,Pa,fragil,achikauak
14643,14643,Pa,frambuesa,koamit
14644,14644,Pa,frambueso,koamikuauitl
14645,14645,Pa,franco,tlatlakatl
14646,14646,Pa,franja,tlaltentli
14647,14647,Pa,frecuentemente,achi miekpa
14648,14648,Pa,freidora ,tetsonyokaxitl
14649,14649,Pa,frente,ixkuaitl
14650,14650,Pa,fresco,seselik
14651,14651,Pa,frescura,tlasesekatl
14652,14652,Pa,fresno,auexotl
14653,14653,Pa,frijol tierno,etsali
14654,14654,Pa,frijoles,emej
14655,14655,Pa,frio,istik
14656,14656,Pa,friolento,sesekmikini
14657,14657,Pa,frito,tlatsoyonili
14658,14658,Pa,frontera,kalixkuatl
14659,14659,Pa,frotar,momotsoa
14660,14660,Pa,fruta,xochikuali
14661,14661,Pa,fruta verde,xokotetl
14662,14662,Pa,frutilla,asesexokotl
14663,14663,Pa,fruto,kuitlaxokotl
14664,14664,Pa,fruto agridulce,xokotl
14665,14665,Pa,fuego,tlimakilistli
14666,14666,Pa,fuente,ameyali
14667,14667,Pa,fuero,tlatsontekoyan
14668,14668,Pa,fumador,popokani
14669,14669,Pa,fumar,popoka
14670,14670,Pa,fundacion de la ciudad ,altepetsintilistli
14671,14671,Pa,fundible,atililoni
14672,14672,Pa,funesto,tlachikochiutli
14673,14673,Pa,furioso,aakki
14674,14674,Pa,futbol,xoktapayolistli
14675,14675,Pa,futbolista,xotapayoliani
14676,14676,Pa,futuro,okachiuali
14677,14677,Pa,gachupin ,kaksopini
14678,14678,Pa,galapago,ayotl
14679,14679,Pa,galaxia,sitlalpopokak
14680,14680,Pa,gallina,ichpo
14681,14681,Pa,gallina zumbullidora,asitotoli
14682,14682,Pa,gallinas,totoltin
14683,14683,Pa,gallinaza,totolkuitlatl
14684,14684,Pa,gallinero,totoltepankali
14685,14685,Pa,gallo,cayo
14686,14686,Pa,ganadero,kuakuaupixki
14687,14687,Pa,ganado,kuakuauaki
14688,14688,Pa,ganancias,itominyo
14689,14689,Pa,ganar,tlani
14690,14690,Pa,ganso,tlalalakatl
14691,14691,Pa,gargajo,toskakualaktli
14692,14692,Pa,garganta,icocoj
14693,14693,Pa,garrafa,okapiloli
14694,14694,Pa,garrapata,ixcape
14695,14695,Pa,garrapatas,chipo
14696,14696,Pa,garrocha,kuakuaminaloni
14697,14697,Pa,garza,asatl
14698,14698,Pa,garza lagunera,axoken
14699,14699,Pa,gas,auiyapopotl
14700,14700,Pa,gasolina,achiapopotl
14701,14701,Pa,gastado,soltik
14702,14702,Pa,gastar,tlamamaka
14703,14703,Pa,gato,miston
14704,14704,Pa,gato montes,cuayojmisto
14705,14705,Pa,gavilan,tlokuautli
14706,14706,Pa,gaviota,atototl
14707,14707,Pa,geiser,apopokatl
14708,14708,Pa,gemelo,cuatej
14709,14709,Pa,gemido,tenalistli
14710,14710,Pa,gemir,tena
14711,14711,Pa,genealogia,mekayotl
14712,14712,Pa,generacion,kintlakatilistli
14713,14713,Pa,general,ipanokayotl
14714,14714,Pa,genero,sesentlamantli
14715,14715,Pa,generosidad,itlakayotl
14716,14716,Pa,generoso,tlateotokilistli
14717,14717,Pa,gente,maseualtin
14718,14718,Pa,gente rica,tlatkitlakatl
14719,14719,Pa,geografica,semanauaktilistli
14720,14720,Pa,germen,tlapixotli
14721,14721,Pa,germinacion,tlapixolistli
14722,14722,Pa,germinado,tlapixoli
14723,14723,Pa,germinar,pixoa
14724,14724,Pa,gesto,xoloxayakatl
14725,14725,Pa,gigante,kinametli
14726,14726,Pa,gigantón ,akauali
14727,14727,Pa,gimnasia,neyekochiualistli
14728,14728,Pa,gimnasio,netekoliskoyan
14729,14729,Pa,ginecologo,siuatisitl
14730,14730,Pa,girador,malakachoni
14731,14731,Pa,girar,malakachoa
14732,14732,Pa,gis ,tisatl
14733,14733,Pa,gitana,siuatlachixki
14734,14734,Pa,gitano,andaloxtekatl
14735,14735,Pa,glande,xipintekomatl
14736,14736,Pa,globo,iyixyiloj
14737,14737,Pa,gloria,itaukayotl
14738,14738,Pa,glorificado,tetenyotili
14739,14739,Pa,glorificar,tenyotia
14740,14740,Pa,glosario,amoxtlajtoli
14741,14741,Pa,gloton,pitsotli
14742,14742,Pa,glotoneria,posatilistli
14743,14743,Pa,gobernacion,tepacholisyotl
14744,14744,Pa,gobernado,tepcholi
14745,14745,Pa,gobernante malo,atlakatlajtoani
14746,14746,Pa,gobernante ,tlajtoani
14747,14747,Pa,gobernar,pachoa
14748,14748,Pa,gobierno,tepacholistli
14749,14749,Pa,golepar,pachilia
14750,14750,Pa,golondrina,kuikuitskatl
14751,14751,Pa,golosina,xochitlakualistli
14752,14752,Pa,goloso,moxochipoloani
14753,14753,Pa,golpe,xoxolistli
14754,14754,Pa,golpear,xoxotok
14755,14755,Pa,goma,tetlaixpoluili
14756,14756,Pa,gomosa,huihuicti
14757,14757,Pa,gordo,chicacti
14758,14758,Pa,gordolobo,tlakochichik
14759,14759,Pa,gordura ,tomauakayotl
14760,14760,Pa,gorgoje,okuiltontli
14761,14761,Pa,gorgojo,chijqui
14762,14762,Pa,gorila,osomatl
14763,14763,Pa,gorra,ekauali
14764,14764,Pa,gorrion,molotl
14765,14765,Pa,gota de agua,atsintli
14766,14766,Pa,gotear,chipini
14767,14767,Pa,gotera,pipikalistli
14768,14768,Pa,gotero,atlanteittani
14769,14769,Pa,gozar,aaki
14770,14770,Pa,gozo,aakilistli 
14771,14771,Pa,gracias,tlasojkamati
14772,14772,Pa,gracioso,michtik
14773,14773,Pa,grado,tlamamatlatl
14774,14774,Pa,graduacion,mauitsmaktilistli
14775,14775,Pa,graduado,mauitsmaktli
14776,14776,Pa,graduar,mauitsmaka
14777,14777,Pa,grafia,tlilmachiotl
14778,14778,Pa,graficador ,amatlakuilopoalkali
14779,14779,Pa,grama,akakauastli
14780,14780,Pa,gramatical,tlajtolmachtiki
14781,14781,Pa,gramitica,netlajtolmachitilistli
14782,14782,Pa,gran,uey
14783,14783,Pa,grana,nochestli
14784,14784,Pa,granada,teposxiuki
14785,14785,Pa,grande,hueyi
14786,14786,Pa,granero,achkali
14787,14787,Pa,granizada ,texiuitli
14788,14788,Pa,granizar,texiui
14789,14789,Pa,granizo,istaquiahua
14790,14790,Pa,grano,cocol
14791,14791,Pa,grano de café,kafekakauatl
14792,14792,Pa,grasa,itomajca
14793,14793,Pa,grasa corporal,kuitlanatstik
14794,14794,Pa,gratis,amotlasotli
14795,14795,Pa,gratitud,tlaxokamalkayotl
14796,14796,Pa,grave,apoltetl
14797,14797,Pa,greca,xikalkoliuki
14798,14798,Pa,greñudo,tsomiyo
14799,14799,Pa,grieta,xotsatsayanalistli
14800,14800,Pa,grillo,kuikachapolin
14801,14801,Pa,gripa,tsonpili
14802,14802,Pa,gris,nextik
14803,14803,Pa,gritar,tsatsilia
14804,14804,Pa,gritar,tsatsi
14805,14805,Pa,grosella,kapolxokotl
14806,14806,Pa,groseria,akualtlajtoli
14807,14807,Pa,grueso,lorito
14808,14808,Pa,"grueso, vasto",pol
14809,14809,Pa,grulla,ketsalastatl
14810,14810,Pa,grumete,akaltikapanoni
14811,14811,Pa,gruñido,kotalolistli
14812,14812,Pa,gruñir,chochoyaca
14813,14813,Pa,guacal,uakali
14814,14814,Pa,guacamaya,kochotl
14815,14815,Pa,guacamole,auakamoli
14816,14816,Pa,guadalajara,atemaxak
14817,14817,Pa,guadaña,kuakuauximani
14818,14818,Pa,guajarro,atoyatetl
14819,14819,Pa,guaje,uaxin
14820,14820,Pa,guajolota,siuatotoli
14821,14821,Pa,guamuchil,kuaumochtli
14822,14822,Pa,guanacaste,kuanakaxtl
14823,14823,Pa,guanajuatense,kueyatlalkatl
14824,14824,Pa,guanajuato,kueyatlalko
14825,14825,Pa,guante,mayeuatl
14826,14826,Pa,guarani,kuaranitl
14827,14827,Pa,guardado,tlapiali
14828,14828,Pa,guardaespaldas,achichintli
14829,14829,Pa,guardar,cana
14830,14830,Pa,guardarse,pia
14831,14831,Pa,guardarse,pia 4
14832,14832,Pa,guardian,tlapiani
14833,14833,Pa,guatemala,kuautemalan
14834,14834,Pa,guatemalteco,kuautemalatl
14835,14835,Pa,guaya,huayan
14836,14836,Pa,guayaba,xaxokotl
14837,14837,Pa,guayabo,xaxokuauitl
14838,14838,Pa,guayacan,matlakuauitl
14839,14839,Pa,guerra,yaoyotl
14840,14840,Pa,guerra cristera,kixtianomej in yaoyotl
14841,14841,Pa,guerrense,siuatekatl
14842,14842,Pa,guerrero,teyaochiuani
14843,14843,Pa,guerrero aguila,yaokuautli
14844,14844,Pa,guerrero tigre,yaoselotl
14845,14845,Pa,"guerrero, mexico",siuatlan
14846,14846,Pa,guia,icojoyojyo
14847,14847,Pa,guirnalda de flores,xochikoskatl
14848,14848,Pa,guisado,moli
14849,14849,Pa,guitarrista,mekaueuekuikani
14850,14850,Pa,gula,apitsolistli
14851,14851,Pa,"gurmete, remar",akalanelotl
14852,14852,Pa,gusado de agave,meokuili
14853,14853,Pa,gusano,okuili
14854,14854,Pa,gusano de agave,meokuilin
14855,14855,Pa,gusano de carne,nakaokuili
14856,14856,Pa,gusano de seda,kalokuilin
14857,14857,Pa,gusano de seda,tsaukiokuili
14858,14858,Pa,gusano medidor,tetlatlamachiuki
14859,14859,Pa,gustar,paloa
14860,14860,Pa,"gustar, agradar",paktia
14861,14861,Pa,gusto,tlauelittalistli
14862,14862,Pa,haba,auaxtli
14863,14863,Pa,"haber sol, acalorar",tona
14864,14864,Pa,haber viento,ejecataj
14865,14865,Pa,habicuela,etontli
14866,14866,Pa,habil,tlakakini
14867,14867,Pa,habilidad,yolokayotl
14868,14868,Pa,habitacion  para enfermos,kokoxkochiuayan
14869,14869,Pa,"habitado, urbanizado ",altepetlalili
14870,14870,Pa,habitante,nemini
14871,14871,Pa,habito,tlamamali 4
14872,14872,Pa,habla ,tlajtolistli
14873,14873,Pa,hablante,tlajto
14874,14874,Pa,hablar,tlajtoa
14875,14875,Pa,hablar de mas,kamaxipoli
14876,14876,Pa,hablar educadamente,tekpiltlajtoa
14877,14877,Pa,hablar mucho,tlajtoltia
14878,14878,Pa,habra,epatach
14879,14879,Pa,hace,kuix yej xiutin
14880,14880,Pa,hace mucho,kuix yej uejkan
14881,14881,Pa,hace mucho tiempo,icya
14882,14882,Pa,hace tiempo,iquin
14883,14883,Pa,hace unos dias,iquino
14884,14884,Pa,hace varios dias,yektel
14885,14885,Pa,hacer,ayi
14886,14886,Pa,hacer agujeros,kolonia
14887,14887,Pa,hacer dinero,achiuatia
14888,14888,Pa,hacer espinas,huitztaj
14889,14889,Pa,hacer poco,kin axkan
14890,14890,Pa,hacer señas,tlaixtlalia
14891,14891,Pa,hacer tamales,capiqui
14892,14892,Pa,hacer tortillas,tlaxkalchiua
14893,14893,Pa,hacer tortillas,tlaxkaltia
14894,14894,Pa,hacer trabajar,tekitiltia
14895,14895,Pa,hacha,tlaximaltepostli
14896,14896,Pa,hacia,nauak
14897,14897,Pa,hacia alla,nechkampa
14898,14898,Pa,hacia arriba,akopauik
14899,14899,Pa,hacia arriba,akouik
14900,14900,Pa,hacia dentro,tlatikpa
14901,14901,Pa,hacia fuera,kuauakpa
14902,14902,Pa,hacia mi,nouikpa
14903,14903,Pa,hacienda,axkatl
14904,14904,Pa,halcon,tojtli
14905,14905,Pa,hallar,teyoitta
14906,14906,Pa,hamaca,ijama
14907,14907,Pa,hambre,apitstli
14908,14908,Pa,hambriento,apistli
14909,14909,Pa,hambriento de dios,apitsteotl
14910,14910,Pa,hambruna,apitsmikistli
14911,14911,Pa,haragan,atleyeni
14912,14912,Pa,harina,yoltextli
14913,14913,Pa,harina de cacao,kakauapinoli
14914,14914,Pa,hasta,este
14915,14915,Pa,hasta luego ,kualojtli
14916,14916,Pa,hazaña,kuauyotl
14917,14917,Pa,hazmin,lakapixochitl
14918,14918,Pa,hebilla,teskakuitlapili
14919,14919,Pa,hebra,seikpatl
14920,14920,Pa,hebreo,yudiotlakatl
14921,14921,Pa,hecer reir,uetskitia
14922,14922,Pa,hechizar ,tlachiuia
14923,14923,Pa,heder,potoni
14924,14924,Pa,heladera,sepayaloni
14925,14925,Pa,helado,semikki
14926,14926,Pa,helar,seuetsi
14927,14927,Pa,helarse ,sekualoa
14928,14928,Pa,helicoptero,pipiyolkali
14929,14929,Pa,hemiplejia,kokototsautli
14930,14930,Pa,hemorragia nasal,yakaiskisatl
14931,14931,Pa,hemorroides,xochisiuistli
14932,14932,Pa,"hender, quebrar",xamania
14933,14933,Pa,henequen,nakuametl
14934,14934,Pa,heno,pachtli
14935,14935,Pa,heno,sakayemani
14936,14936,Pa,herbal,xixiutlan
14937,14937,Pa,herbolaria,paiximatki
14938,14938,Pa,herbolario,paiximatkiyotl
14939,14939,Pa,heredero,tlasempaktiani
14940,14940,Pa,hereje,teotlatolkuepa
14941,14941,Pa,herejia,teotlatolkuepalistli
14942,14942,Pa,herencia,tetlakauilili
14943,14943,Pa,herida,tlauitektli
14944,14944,Pa,herido,palaxtli
14945,14945,Pa,herir,tlauiteki
14946,14946,Pa,herirse,tlauitekilia
14947,14947,Pa,hermana mayor,ueltiutli
14948,14948,Pa,hermanastro,itacpaicnin
14949,14949,Pa,hermanito,imamil
14950,14950,Pa,hermano,iknitl
14951,14951,Pa,hermano mayor,icoco
14952,14952,Pa,hermano mayor ,tiachkautli
14953,14953,Pa,hermano menor,itzoyo
14954,14954,Pa,hermoso,ketsali
14955,14955,Pa,hermosura,ketsalxilistli
14956,14956,Pa,hernia,xoxali
14957,14957,Pa,herrado,tepatilili
14958,14958,Pa,herradura,kauayokaktli
14959,14959,Pa,herramienta,tepostlatkitl
14960,14960,Pa,herrante,tepatiliani
14961,14961,Pa,herrar,patilia
14962,14962,Pa,herreria,tepospitsauayan
14963,14963,Pa,herrero,teposchiuki
14964,14964,Pa,hervido,ixkali
14965,14965,Pa,hervir,camana
14966,14966,Pa,hicaco,epo
14967,14967,Pa,hicico,tenchimali
14968,14968,Pa,hidalgo,kalpanpili
14969,14969,Pa,hidalguia,kalpanpilotl
14970,14970,Pa,hidrocálido,aguaskaltekatl
14971,14971,Pa,hidropesia,atemalistli
14972,14972,Pa,hidrosfera,atlalistli
14973,14973,Pa,hielo,setl
14974,14974,Pa,hierba,cochqui
14975,14975,Pa,hierba de san nicolas,yoloxiltik
14976,14976,Pa,hierro derretido,atepostli
14977,14977,Pa,higado,eli
14978,14978,Pa,hija,isihuapiltzin
14979,14979,Pa,hijastro,itacpapiltzin
14980,14980,Pa,hijito,cone 
14981,14981,Pa,hijo,itagapiltzin
14982,14982,Pa,hijos,kokone
14983,14983,Pa,hilo,ikpatl
14984,14984,Pa,himen,xiunenetl
14985,14985,Pa,hinchado,xixikipiltik
14986,14986,Pa,hipocresia,neyektokilistli
14987,14987,Pa,hipocrita,neyektokani
14988,14988,Pa,hispanidad,kaxtiltlajtolkuepalistli
14989,14989,Pa,hispano,kaxtiltlajtoli
14990,14990,Pa,historia,nemiliskayotl
14991,14991,Pa,historia de mexico,mexikatlajtolotl
14992,14992,Pa,historial,tlakuiloli
14993,14993,Pa,hocico,kopili
14994,14994,Pa,hoja,cuaxihui
14995,14995,Pa,hoja de arbol,kuautlapali
14996,14996,Pa,hoja de maiz,elosauatl
14997,14997,Pa,hoja de papel ,amatlapali
14998,14998,Pa,hoja santa,tlamapakilitl
14999,14999,Pa,hojas,iyishuaya
15000,15000,Pa,hola,niltse
15001,15001,Pa,holgazan,tlatsiuki
15002,15002,Pa,hollin,kuichtli
15003,15003,Pa,hombre,okichtin
15004,15004,Pa,hombre casado,siuauak
15005,15005,Pa,hombre de casa,notlakamatini
15006,15006,Pa,hombre de paz,yokoxkatlakatl
15007,15007,Pa,hombre pez,tlakamichin
15008,15008,Pa,hombro,akoli
15009,15009,Pa,homicida,temiktiani
15010,15010,Pa,homicidio,tekmiktiani
15011,15011,Pa,homosexual,tekuiloni
15012,15012,Pa,homosexualidad,uilonyotl
15013,15013,Pa,honda,temalatl
15014,15014,Pa,hondo,huejcatan
15015,15015,Pa,honduras,solan
15016,15016,Pa,hondureño,solatl
15017,15017,Pa,honestidad,mimatilistli
15018,15018,Pa,hongo,cuananaca
15019,15019,Pa,hongo alucinogeno,apipiltsin
15020,15020,Pa,hongo venenoso,miknanakatl
15021,15021,Pa,hongos champiñon,nanakatl
15022,15022,Pa,honor,maluilokayotl
15023,15023,Pa,honrado,temauitsotili
15024,15024,Pa,honrar,mauitsotia
15025,15025,Pa,hora,iman
15026,15026,Pa,horizonte,auemanilistli
15027,15027,Pa,hormiga,askatl
15028,15028,Pa,hormiga reina,tlaletsatl
15029,15029,Pa,hormiguear,kuekueyoka
15030,15030,Pa,hormiguero,askapotsali
15031,15031,Pa,horno de pna,tlekalpantli
15032,15032,Pa,hortaliza,kilitlan
15033,15033,Pa,hospedado,tekochitilili
15034,15034,Pa,hospedaje,tekochitilistli
15035,15035,Pa,hospedar,kochitilia
15036,15036,Pa,hospital,kokoxkali
15037,15037,Pa,hostia,ostiatl
15038,15038,Pa,hostia,teotlaxakali
15039,15039,Pa,hotel,axiuayan
15040,15040,Pa,hotelero,axiuayani
15041,15041,Pa,hoy,axkan
15042,15042,Pa,hoy por la mañana ,axkankualka
15043,15043,Pa,hoyo de animal,potsali
15044,15044,Pa,hoyo de topo,tosanpotsali
15045,15045,Pa,hoyos de cenotes,xikalantli
15046,15046,Pa,huajuapan,uaxapan
15047,15047,Pa,huamantla,kuauamatlan
15048,15048,Pa,huapango,kuaupanko
15049,15049,Pa,huarache,gacti
15050,15050,Pa,huasteco,kuextekatl
15051,15051,Pa,huastecos,kuextekaj
15052,15052,Pa,huatulco,kuautolko
15053,15053,Pa,huatusco,kuautochko
15054,15054,Pa,huauchinango,kuauchiknauko
15055,15055,Pa,hueco,kakauatik
15056,15056,Pa,huehuecoyotl,ueuekoyotl
15057,15057,Pa,huehuetenango,ueuetenanko
15058,15058,Pa,huehuetoca estado de mexico,ueuetokak
15059,15059,Pa,huehuetotetl,ueuetotetl
15060,15060,Pa,huejotitan chihuahua,uexotitlan
15061,15061,Pa,huejotzinca puebla,uexotsinkatl
15062,15062,Pa,huejotzingo  puebla,uexotsinko
15063,15063,Pa,huejutla,uexotlan
15064,15064,Pa,huerfano,iknopili
15065,15065,Pa,huerta de flores,xochitlali
15066,15066,Pa,huerto,kilimilpan
15067,15067,Pa,huerto,xokuautlan
15068,15068,Pa,huesero,omiketsani
15069,15069,Pa,hueso,iyomiyo
15070,15070,Pa,hueso de fraile,yoyotl
15071,15071,Pa,hueso de hombre,iyajcolomiyo
15072,15072,Pa,hueso de pescado,michomitl
15073,15073,Pa,hueso musical,omikauistli
15074,15074,Pa,huesped,tetlankochiki
15075,15075,Pa,huevo,atetl
15076,15076,Pa,huevo de codorniz,soltetl
15077,15077,Pa,huevo de gallina,totoltetl
15078,15078,Pa,huevo de pato,kanautetl
15079,15079,Pa,huevo de pescado,michtetl
15080,15080,Pa,huevo de ranacuajo,atempolokotli
15081,15081,Pa,hueypachtli,ueypachtli
15082,15082,Pa,hueypoxtla,ueypochtlan
15083,15083,Pa,hueytecuilhuitl ,ueytekuiluitl
15084,15084,Pa,hueytozoztli,ueytosostli
15085,15085,Pa,huichapan,ueychiapan
15086,15086,Pa,huichol,uichotl
15087,15087,Pa,huir,cholohua
15088,15088,Pa,huitzila,uitsilak
15089,15089,Pa,huitzilihuitl,uitsiliuitl
15090,15090,Pa,huitzilopochtli,uitsilopochtli
15091,15091,Pa,huixquilucan,uitskilokan
15092,15092,Pa,huizache,uitsachin
15093,15093,Pa,humanidad,tlakayotl
15094,15094,Pa,humanos,tlakaj
15095,15095,Pa,humeante,pokyo
15096,15096,Pa,humedo,tlaxolonkatl
15097,15097,Pa,humildad,neknomatlikayotl
15098,15098,Pa,humillacion,netlalchitlasalistli
15099,15099,Pa,humillante,netlalchitlasoni
15100,15100,Pa,humillar,tlalchitlasa
15101,15101,Pa,humillarse,pechtika
15102,15102,Pa,humo,ipocyo
15103,15103,Pa,hundido,polanki
15104,15104,Pa,hundimiento,aktitlasatilistli
15105,15105,Pa,hundir,capolactia
15106,15106,Pa,hungaro,ungariatl
15107,15107,Pa,hungria,ungaria
15108,15108,Pa,huracan,ejekanamiktilistli
15109,15109,Pa,huron,itskuintochtli
15110,15110,Pa,hurtado,nichtekili
15111,15111,Pa,hurtar,nichteki
15112,15112,Pa,iceberg,asesekpan
15113,15113,Pa,icorporacion,nepoualistli
15114,15114,Pa,idealismo,yeyekoliskayotl
15115,15115,Pa,idear,yeyeko
15116,15116,Pa,ideas,yeyekolistli
15117,15117,Pa,identificacion,tlakamatlakuilotontli
15118,15118,Pa,idiferencia,kuitlatskopokyotl
15119,15119,Pa,idioma español,kaxtiltlakatl
15120,15120,Pa,idioma esperanto,semtlatikpatlajtoli
15121,15121,Pa,idioma gitano,andaloxitlajtoli
15122,15122,Pa,idiota,xoxotl
15123,15123,Pa,idolo,teotontli
15124,15124,Pa,iglesia del barrio,teokalpoli
15125,15125,Pa,ignorancia ,akuayolo
15126,15126,Pa,ignorante,akuayolo
15127,15127,Pa,iguala,youalan
15128,15128,Pa,igualdad,neneukayotl
15129,15129,Pa,iguana,kuaukuetspalin
15130,15130,Pa,iguana del mar,topili
15131,15131,Pa,ilícito,achiualoni
15132,15132,Pa,iluminacion,tlauilistli
15133,15133,Pa,iluminado,tlautli
15134,15134,Pa,iluminar,tlauia
15135,15135,Pa,imagen,ixiptli
15136,15136,Pa,imaginacion ,ixiptlayotl
15137,15137,Pa,impaciencia,kokolotl
15138,15138,Pa,impacientar,kokoloa
15139,15139,Pa,impaciente,kokoli
15140,15140,Pa,impedido,tlakaualtili
15141,15141,Pa,impedimento,tlakauatilistli
15142,15142,Pa,impedir,tlakaualtia
15143,15143,Pa,impedir la ida,tsikoa
15144,15144,Pa,imperio,ueytlajtokayotl
15145,15145,Pa,imperio azteca,astekatlajtokayotl
15146,15146,Pa,imposible,amoueli
15147,15147,Pa,impotencia,tepolmiauilistli
15148,15148,Pa,impotente,tepolmiautili
15149,15149,Pa,imprenta,tlateposkuiloli
15150,15150,Pa,impresión,tepostlakuilolistli
15151,15151,Pa,impresora,tepostlakuilo
15152,15152,Pa,imprimir,tepostlakuiloa
15153,15153,Pa,imprudente,amonauatilmak
15154,15154,Pa,impudico,amoketsak
15155,15155,Pa,incapacidad,matsikuayotl
15156,15156,Pa,incapacitado,cocoxtito
15157,15157,Pa,incar,aktika
15158,15158,Pa,inciesto,kopali
15159,15159,Pa,inclinado,malinali
15160,15160,Pa,inclinarse,pachoa
15161,15161,Pa,incoloro,amotlapaltik
15162,15162,Pa,inconforme,amoninokaki
15163,15163,Pa,inconstancia,yolokuekuepkayotl
15164,15164,Pa,inconveniente,aontenekini
15165,15165,Pa,incorparado,teuantlapoutli
15166,15166,Pa,incorporar,poua
15167,15167,Pa,incorregible,atlakaki
15168,15168,Pa,indecision,kototsyotl: 
15169,15169,Pa,indice,amoxtlajtoltsintli
15170,15170,Pa,indigencia,iknotlakayotl
15171,15171,Pa,indigestion,xokoyalistli
15172,15172,Pa,indigestivo,xokotak
15173,15173,Pa,indiscreto,atleuelitik
15174,15174,Pa,infamacion,posauatl
15175,15175,Pa,infante,pilatl
15176,15176,Pa,infantilismo,kokoneyotl
15177,15177,Pa,infeccion,ixcoyalis
15178,15178,Pa,infectar,maua
15179,15179,Pa,infernal,miktlayotl
15180,15180,Pa,infidelidad,netlakanekolistli
15181,15181,Pa,infiel,netlakanekoni
15182,15182,Pa,infierno,ichantletl
15183,15183,Pa,infinito,amotlamini
15184,15184,Pa,inflacion,tlatsontilistli
